customer_id,age,employment_status,education_level,annual_income,num_previous_loans,avg_payment_delay_days,credit_history_length,num_defaults,current_credit_score,loan_amount,loan_term_months,loan_purpose,collateral_present,default_flag
CUST005451,36,Employed,Diploma,56508,2,7,1,0,571,4708,36,Business,No,0
CUST005452,43,Employed,High School,236848,1,2,3,0,595,12468,24,Business,Yes,0
CUST005453,62,Self-Employed,Diploma,22984,1,3,6,0,665,32721,60,Business,Yes,0
CUST005454,28,Self-Employed,Bachelor,20000,5,0,2,0,555,13804,48,Business,No,1
CUST005455,53,Retired,Master,37493,5,6,1,0,650,24130,48,Business,Yes,0
CUST005456,58,Employed,Bachelor,34223,1,14,7,0,659,6207,24,Home Loan,No,0
CUST005457,34,Employed,Diploma,33896,5,2,3,0,621,5919,36,Crypto-Backed,No,0
CUST005458,38,Employed,Bachelor,48719,4,3,2,0,617,32174,36,Business,Yes,1
CUST005459,29,Retired,Master,27306,1,8,3,1,590,48124,24,Home Loan,No,1
CUST005460,39,Self-Employed,Diploma,36401,1,5,4,0,611,8016,12,Car Loan,Yes,0
CUST005461,41,Retired,Diploma,42308,3,4,19,1,792,7160,36,Car Loan,No,1
CUST005462,49,Student,Bachelor,42806,1,4,9,0,738,24980,60,Home Loan,Yes,0
CUST005463,55,Employed,Master,45679,1,3,2,0,657,25566,24,Car Loan,No,0
CUST005464,33,Employed,Bachelor,45487,3,14,3,0,644,49273,36,Home Loan,No,0
CUST005465,18,Self-Employed,Diploma,32737,1,2,8,2,560,25269,60,Car Loan,Yes,1
CUST005466,41,Employed,High School,43152,4,3,1,2,580,42006,24,Business,No,1
CUST005467,45,Employed,High School,48897,3,12,6,2,570,18979,36,Business,No,1
CUST005468,44,Retired,PhD,79233,9,2,1,0,595,18912,36,Car Loan,No,0
CUST005469,38,Employed,Master,23378,2,3,6,0,661,14544,36,Home Loan,Yes,0
CUST005470,43,Employed,Bachelor,49624,8,0,5,0,662,26140,24,Business,No,0
CUST005471,60,Employed,Bachelor,53230,9,5,4,1,605,45627,36,Car Loan,No,1
CUST005472,46,Unemployed,Bachelor,53754,0,10,6,0,680,53731,48,Home Loan,No,0
CUST005473,37,Employed,High School,55031,6,3,7,1,662,20973,48,Home Loan,Yes,0
CUST005474,35,Self-Employed,Bachelor,25423,4,5,9,0,755,43932,24,Crypto-Backed,No,0
CUST005475,39,Employed,Master,53124,4,4,7,0,641,27291,48,Business,No,0
CUST005476,61,Retired,High School,51683,0,3,11,0,718,53766,48,Business,No,0
CUST005477,39,Employed,Diploma,64468,1,10,10,1,676,11516,48,Car Loan,No,0
CUST005478,41,Student,High School,45107,0,18,2,0,674,23792,48,Car Loan,No,1
CUST005479,36,Employed,Diploma,37428,3,14,1,0,604,49060,36,Car Loan,Yes,1
CUST005480,55,Student,Bachelor,80870,0,4,3,0,616,20658,36,Business,No,1
CUST005481,65,Retired,Diploma,26661,0,10,12,0,724,33724,48,Business,Yes,0
CUST005482,47,Self-Employed,Bachelor,24661,1,10,7,0,687,27980,12,Crypto-Backed,No,0
CUST005483,42,Employed,Bachelor,26362,3,16,1,0,631,36292,48,Education,Yes,1
CUST005484,42,Employed,Master,58286,3,10,1,1,574,14575,48,Business,Yes,1
CUST005485,18,Unemployed,Master,34152,6,19,9,0,668,6452,48,Car Loan,No,1
CUST005486,50,Self-Employed,Bachelor,46370,2,2,3,1,572,45300,48,Business,No,0
CUST005487,43,Employed,Diploma,98002,5,27,9,0,660,43179,60,Education,Yes,0
CUST005488,47,Self-Employed,High School,27209,5,5,5,0,673,29338,36,Car Loan,Yes,0
CUST005489,33,Unemployed,Bachelor,20936,7,1,5,0,576,68362,48,Car Loan,No,1
CUST005490,37,Employed,High School,74227,6,9,5,0,647,27653,36,Home Loan,Yes,0
CUST005491,37,Employed,Master,32299,2,8,5,0,734,26370,36,Car Loan,No,0
CUST005492,54,Employed,Diploma,27286,7,4,1,0,633,24007,36,Car Loan,No,0
CUST005493,37,Employed,Master,46452,1,5,8,0,565,50550,36,Home Loan,No,0
CUST005494,66,Employed,Bachelor,44553,0,1,6,0,649,26425,60,Car Loan,Yes,1
CUST005495,47,Unemployed,Master,31763,4,1,8,2,549,59686,48,Business,Yes,1
CUST005496,26,Employed,Master,64927,1,6,5,1,604,17626,24,Business,No,1
CUST005497,40,Employed,High School,33204,0,2,3,1,563,6674,48,Business,Yes,1
CUST005498,34,Employed,Bachelor,32456,2,14,4,0,667,39017,36,Car Loan,No,0
CUST005499,18,Student,Diploma,20000,4,8,7,1,545,36745,60,Business,Yes,1
CUST005500,61,Employed,PhD,20000,3,3,8,0,719,95410,60,Business,No,0
CUST005501,50,Student,Bachelor,55168,2,0,3,0,596,144873,24,Car Loan,No,0
CUST005502,48,Employed,High School,25325,3,15,2,1,567,11679,60,Education,Yes,1
CUST005503,43,Employed,Master,45417,1,0,9,0,699,81050,12,Home Loan,No,0
CUST005504,25,Self-Employed,Diploma,128511,2,68,1,0,609,29890,12,Business,No,1
CUST005505,36,Employed,Diploma,61861,4,16,4,1,622,20661,48,Crypto-Backed,No,0
CUST005506,52,Unemployed,Bachelor,49715,1,1,4,1,564,37923,24,Car Loan,Yes,1
CUST005507,29,Retired,Master,60604,0,11,14,0,734,21427,12,Education,No,0
CUST005508,18,Employed,Master,144169,1,5,3,0,621,26344,36,Crypto-Backed,No,0
CUST005509,39,Self-Employed,Bachelor,20000,5,3,5,0,627,31890,48,Business,Yes,1
CUST005510,40,Self-Employed,Diploma,45799,4,5,8,1,673,34333,48,Crypto-Backed,Yes,0
CUST005511,43,Retired,Diploma,102466,3,1,7,2,635,75895,36,Home Loan,No,0
CUST005512,50,Employed,Diploma,57184,0,3,3,2,563,66149,48,Car Loan,Yes,1
CUST005513,49,Employed,High School,89526,6,7,4,0,592,11447,12,Business,No,1
CUST005514,45,Employed,Bachelor,35853,0,9,4,0,661,58768,24,Business,No,0
CUST005515,56,Student,Bachelor,26232,1,3,10,2,567,17429,24,Business,Yes,1
CUST005516,23,Employed,Bachelor,127470,6,13,3,1,579,41880,36,Business,No,1
CUST005517,48,Employed,High School,50897,3,11,4,1,635,31146,48,Car Loan,Yes,1
CUST005518,49,Employed,Diploma,74087,4,9,2,0,676,30344,36,Crypto-Backed,Yes,0
CUST005519,27,Unemployed,Diploma,76436,2,21,8,1,633,100635,48,Home Loan,Yes,1
CUST005520,23,Employed,Bachelor,92944,9,1,2,1,606,24386,12,Car Loan,No,1
CUST005521,33,Employed,Bachelor,56796,2,2,3,0,632,37517,12,Business,No,0
CUST005522,34,Self-Employed,Diploma,58044,4,7,4,1,613,112054,24,Car Loan,No,1
CUST005523,51,Employed,Diploma,62862,4,5,3,1,488,19316,60,Business,No,1
CUST005524,34,Employed,Bachelor,35568,3,1,12,2,623,19932,36,Home Loan,Yes,0
CUST005525,31,Employed,Bachelor,82885,2,3,2,0,615,46776,12,Business,Yes,1
CUST005526,34,Employed,Diploma,36837,5,5,6,0,668,8484,60,Education,No,0
CUST005527,55,Employed,Bachelor,85238,1,11,12,0,704,30049,60,Education,Yes,0
CUST005528,42,Employed,Bachelor,72946,3,6,7,1,624,35994,12,Business,No,1
CUST005529,39,Employed,High School,20000,2,20,2,0,610,28156,36,Crypto-Backed,Yes,1
CUST005530,40,Unemployed,Diploma,73375,15,7,2,0,630,30891,36,Car Loan,Yes,0
CUST005531,57,Employed,Diploma,55094,2,5,3,2,505,42435,48,Car Loan,No,1
CUST005532,33,Self-Employed,Diploma,95505,2,8,7,1,613,21108,24,Home Loan,No,1
CUST005533,57,Employed,Diploma,116582,0,3,6,1,605,11437,36,Education,Yes,1
CUST005534,44,Employed,Diploma,51812,4,10,7,0,677,37900,48,Home Loan,Yes,0
CUST005535,40,Retired,Diploma,58601,1,2,3,0,624,47260,36,Business,Yes,0
CUST005536,72,Employed,Master,25806,1,6,2,0,587,27470,48,Home Loan,No,0
CUST005537,29,Employed,Diploma,45061,8,1,4,2,513,17871,48,Education,Yes,1
CUST005538,37,Retired,Diploma,112186,6,1,5,0,656,21504,60,Business,Yes,0
CUST005539,27,Self-Employed,Diploma,49030,2,12,6,0,694,22365,72,Crypto-Backed,Yes,0
CUST005540,53,Unemployed,PhD,77943,7,3,4,2,522,74005,36,Crypto-Backed,Yes,1
CUST005541,62,Self-Employed,Bachelor,48490,6,27,7,0,708,55031,60,Home Loan,Yes,0
CUST005542,62,Employed,Bachelor,46239,2,12,9,2,532,91743,24,Home Loan,No,1
CUST005543,56,Student,Bachelor,65335,1,3,8,0,679,13578,36,Home Loan,No,0
CUST005544,39,Retired,Diploma,20000,4,2,4,0,671,34100,60,Home Loan,Yes,0
CUST005545,37,Employed,PhD,59032,0,3,5,0,667,10400,36,Car Loan,Yes,0
CUST005546,21,Unemployed,High School,20000,0,12,6,0,691,16487,24,Car Loan,Yes,0
CUST005547,66,Employed,Bachelor,47036,4,2,1,2,547,14752,36,Business,No,1
CUST005548,47,Self-Employed,High School,32284,0,9,2,0,537,22009,36,Car Loan,Yes,0
CUST005549,36,Employed,Bachelor,27512,3,5,1,1,569,49236,60,Business,No,1
CUST005550,57,Employed,High School,102642,8,23,7,1,699,91230,36,Car Loan,Yes,0
CUST005551,30,Employed,Bachelor,85802,2,1,11,1,672,59294,60,Crypto-Backed,No,1
CUST005552,46,Employed,High School,41024,7,6,7,2,605,32760,36,Car Loan,Yes,1
CUST005553,39,Employed,Bachelor,160986,1,0,9,1,627,65603,24,Business,No,1
CUST005554,49,Employed,Diploma,80570,11,3,3,0,592,6815,48,Car Loan,No,0
CUST005555,41,Self-Employed,Master,45294,1,4,16,0,758,34120,60,Car Loan,Yes,0
CUST005556,24,Retired,High School,20000,0,2,15,1,729,27460,36,Car Loan,Yes,1
CUST005557,42,Employed,Bachelor,46660,1,4,7,0,677,52469,36,Home Loan,No,0
CUST005558,54,Retired,Bachelor,35747,6,0,4,0,690,19840,12,Car Loan,Yes,0
CUST005559,41,Employed,Master,38900,3,6,8,0,640,6833,36,Car Loan,Yes,0
CUST005560,51,Retired,Master,60280,0,18,4,0,679,11715,36,Business,No,0
CUST005561,29,Employed,PhD,35806,1,5,4,0,633,39557,48,Business,Yes,0
CUST005562,41,Retired,Diploma,94889,1,3,10,0,675,23249,48,Car Loan,No,0
CUST005563,34,Self-Employed,Diploma,37607,3,29,4,1,588,37980,24,Car Loan,Yes,1
CUST005564,50,Employed,Diploma,29404,2,9,3,0,672,21336,24,Car Loan,No,1
CUST005565,42,Employed,Bachelor,67831,2,2,6,1,565,71878,24,Car Loan,No,1
CUST005566,50,Student,Diploma,48342,4,3,3,1,584,47398,60,Car Loan,No,1
CUST005567,55,Unemployed,Bachelor,75181,4,23,4,2,553,23583,60,Business,No,1
CUST005568,50,Employed,High School,53403,2,13,5,2,540,78036,12,Business,No,1
CUST005569,45,Employed,High School,24474,8,5,1,0,579,39901,60,Home Loan,No,0
CUST005570,30,Unemployed,Bachelor,57067,0,5,1,0,586,20800,36,Car Loan,No,1
CUST005571,41,Student,Master,31133,10,2,17,0,782,11789,60,Crypto-Backed,Yes,0
CUST005572,35,Employed,Bachelor,52740,3,8,15,1,687,13850,24,Business,Yes,0
CUST005573,37,Retired,High School,36351,1,17,4,0,633,18320,60,Car Loan,No,0
CUST005574,37,Employed,Master,44234,0,7,5,1,681,16990,36,Business,No,1
CUST005575,30,Student,Bachelor,50089,1,5,11,0,702,7459,48,Education,No,0
CUST005576,18,Unemployed,Bachelor,70751,0,3,4,0,551,20372,24,Car Loan,No,0
CUST005577,33,Employed,Diploma,37209,2,22,4,2,572,24490,60,Home Loan,Yes,1
CUST005578,44,Employed,Bachelor,20000,1,2,3,0,604,32283,48,Education,No,0
CUST005579,25,Self-Employed,Diploma,30384,2,5,2,2,497,29819,72,Car Loan,Yes,1
CUST005580,42,Self-Employed,PhD,52409,4,3,6,0,649,20248,36,Car Loan,Yes,0
CUST005581,64,Retired,Bachelor,88513,8,25,3,0,595,105192,48,Home Loan,No,0
CUST005582,54,Unemployed,Bachelor,56945,6,1,3,1,635,33720,60,Car Loan,No,0
CUST005583,61,Employed,Bachelor,80648,2,7,7,0,639,13453,36,Car Loan,No,0
CUST005584,46,Retired,High School,53041,2,5,4,1,619,45450,24,Business,No,1
CUST005585,56,Self-Employed,Bachelor,54667,6,3,6,0,649,9023,48,Crypto-Backed,No,0
CUST005586,33,Retired,Bachelor,43432,1,6,10,1,641,15729,36,Crypto-Backed,Yes,0
CUST005587,34,Retired,Bachelor,82843,4,14,3,0,609,18647,36,Business,Yes,0
CUST005588,18,Retired,Diploma,111639,2,2,1,0,660,70715,60,Crypto-Backed,Yes,0
CUST005589,56,Employed,Master,30263,0,6,7,1,651,3192,36,Business,No,0
CUST005590,60,Self-Employed,Bachelor,54850,8,0,3,0,672,32612,72,Education,Yes,0
CUST005591,35,Employed,High School,27011,15,7,13,0,670,28794,36,Business,Yes,0
CUST005592,38,Employed,Bachelor,113066,0,3,19,0,810,33118,36,Car Loan,Yes,0
CUST005593,32,Employed,Master,53395,2,11,2,0,530,27593,60,Business,Yes,1
CUST005594,46,Retired,Bachelor,48535,1,17,3,0,725,31638,36,Car Loan,Yes,0
CUST005595,55,Employed,Diploma,27741,5,6,8,1,629,8239,36,Crypto-Backed,No,0
CUST005596,21,Employed,Bachelor,43795,5,5,8,0,693,10117,60,Home Loan,No,0
CUST005597,46,Employed,High School,47202,3,3,4,0,636,61280,24,Car Loan,No,0
CUST005598,38,Employed,Bachelor,28651,2,2,5,1,579,15166,36,Crypto-Backed,Yes,1
CUST005599,43,Self-Employed,Bachelor,52863,2,0,4,1,577,31960,24,Home Loan,No,1
CUST005600,47,Employed,High School,31909,1,0,11,0,708,37382,72,Business,No,0
CUST005601,39,Employed,Diploma,60921,3,4,6,0,617,41202,36,Business,No,0
CUST005602,40,Employed,High School,29940,0,2,3,2,546,72885,60,Education,No,1
CUST005603,39,Employed,Diploma,53026,7,3,6,1,698,18234,36,Business,No,0
CUST005604,53,Employed,Diploma,44496,3,1,2,0,667,27900,60,Education,No,0
CUST005605,47,Retired,Master,56993,5,13,4,0,672,19638,36,Business,No,0
CUST005606,44,Retired,Bachelor,53254,1,2,3,0,583,52695,12,Crypto-Backed,No,1
CUST005607,26,Employed,Bachelor,51399,8,16,6,0,626,104344,24,Car Loan,Yes,0
CUST005608,37,Employed,Diploma,33866,1,11,9,1,636,31798,48,Education,No,1
CUST005609,52,Student,High School,64667,7,3,7,0,646,31798,60,Business,No,0
CUST005610,42,Employed,Diploma,56595,11,3,3,0,623,12995,24,Education,No,0
CUST005611,49,Self-Employed,Bachelor,67411,10,2,2,0,629,14646,12,Car Loan,Yes,0
CUST005612,63,Self-Employed,Bachelor,48403,1,6,6,0,675,13487,24,Crypto-Backed,No,1
CUST005613,54,Unemployed,Bachelor,44812,5,0,5,0,674,15988,48,Car Loan,No,0
CUST005614,43,Student,Diploma,29511,3,14,6,0,640,19428,48,Crypto-Backed,No,0
CUST005615,35,Employed,High School,35229,1,14,2,1,527,15989,48,Education,No,1
CUST005616,18,Employed,Bachelor,38691,4,4,7,0,670,36709,48,Business,No,0
CUST005617,39,Self-Employed,High School,79277,12,4,2,0,647,57520,60,Business,No,0
CUST005618,38,Student,High School,26311,5,13,6,0,635,22370,36,Home Loan,No,0
CUST005619,46,Retired,Diploma,25091,5,9,6,0,663,15820,60,Home Loan,No,0
CUST005620,40,Self-Employed,Bachelor,47319,2,8,5,0,648,35533,24,Business,Yes,0
CUST005621,38,Retired,PhD,33417,3,0,9,0,677,16623,48,Business,No,0
CUST005622,20,Employed,High School,40488,0,3,4,0,619,10997,48,Car Loan,Yes,0
CUST005623,30,Employed,Bachelor,39347,3,17,8,0,705,19428,12,Business,Yes,0
CUST005624,47,Employed,Bachelor,35758,10,14,20,1,711,20448,36,Business,No,0
CUST005625,62,Employed,Master,33472,1,10,3,0,675,20755,36,Home Loan,Yes,0
CUST005626,40,Self-Employed,Bachelor,30765,1,1,8,0,725,62632,12,Car Loan,No,0
CUST005627,45,Retired,Master,40751,5,5,4,0,617,20636,24,Business,Yes,0
CUST005628,53,Self-Employed,Bachelor,23595,3,9,5,2,539,28287,24,Car Loan,No,1
CUST005629,32,Self-Employed,Diploma,66358,1,3,8,0,722,9396,60,Car Loan,No,0
CUST005630,46,Employed,Bachelor,31502,1,18,4,1,598,26062,12,Car Loan,Yes,0
CUST005631,33,Self-Employed,Master,61487,4,4,6,0,660,55624,24,Home Loan,No,0
CUST005632,52,Employed,Bachelor,35253,1,24,13,0,739,77615,24,Education,Yes,0
CUST005633,43,Self-Employed,Bachelor,82346,5,6,4,0,654,106519,36,Business,No,0
CUST005634,45,Employed,Diploma,50017,2,21,7,0,704,51581,60,Car Loan,Yes,0
CUST005635,32,Self-Employed,Bachelor,28615,0,24,2,1,571,13401,72,Car Loan,No,1
CUST005636,50,Employed,Bachelor,170932,2,17,2,0,639,11336,60,Car Loan,Yes,0
CUST005637,67,Employed,Bachelor,39779,1,26,9,0,721,22844,36,Crypto-Backed,No,0
CUST005638,29,Employed,Bachelor,37113,4,8,3,0,608,53014,24,Business,No,0
CUST005639,37,Employed,High School,38400,5,17,1,1,539,97525,36,Car Loan,Yes,1
CUST005640,44,Employed,Bachelor,59812,4,6,4,0,618,8449,48,Business,Yes,0
CUST005641,51,Unemployed,Diploma,23709,5,4,3,2,531,20761,48,Education,Yes,1
CUST005642,35,Self-Employed,High School,52467,6,15,9,0,632,47214,48,Car Loan,Yes,0
CUST005643,18,Retired,Master,21107,0,7,11,0,690,6344,72,Business,Yes,0
CUST005644,58,Self-Employed,High School,47246,1,2,5,0,597,31254,48,Crypto-Backed,No,0
CUST005645,51,Employed,Bachelor,86103,1,7,5,2,566,20505,48,Car Loan,Yes,1
CUST005646,21,Unemployed,PhD,37149,1,4,4,0,632,46745,24,Crypto-Backed,No,0
CUST005647,34,Employed,High School,76408,2,1,2,1,591,40431,24,Business,Yes,1
CUST005648,60,Employed,Diploma,21275,3,4,2,1,568,24450,36,Crypto-Backed,No,1
CUST005649,59,Unemployed,Bachelor,35924,5,7,13,0,777,20380,48,Car Loan,Yes,1
CUST005650,53,Employed,High School,26576,2,13,3,0,594,46137,36,Home Loan,No,0
CUST005651,39,Employed,Master,127274,4,0,6,1,604,26272,36,Home Loan,Yes,0
CUST005652,42,Unemployed,High School,39979,0,2,10,1,618,7693,60,Home Loan,No,1
CUST005653,40,Unemployed,Master,35411,3,3,7,0,651,31940,60,Business,Yes,0
CUST005654,55,Unemployed,High School,43093,6,32,6,0,689,15288,36,Home Loan,No,0
CUST005655,31,Employed,Master,49185,6,6,4,0,609,9002,60,Crypto-Backed,Yes,0
CUST005656,32,Retired,Master,40720,3,13,4,0,623,26649,48,Car Loan,No,1
CUST005657,54,Self-Employed,Bachelor,27022,4,5,7,1,576,27037,48,Business,No,1
CUST005658,41,Retired,Bachelor,96246,2,4,10,3,545,25262,48,Education,No,1
CUST005659,58,Self-Employed,High School,84464,4,0,4,0,614,19200,36,Car Loan,No,0
CUST005660,33,Employed,High School,57906,6,7,2,1,611,34159,12,Car Loan,Yes,1
CUST005661,41,Employed,Diploma,56383,1,1,2,0,606,41494,36,Business,No,1
CUST005662,30,Self-Employed,Bachelor,54594,1,1,1,0,626,23722,36,Car Loan,Yes,0
CUST005663,42,Self-Employed,Master,39014,3,9,4,0,592,53032,36,Car Loan,No,1
CUST005664,24,Employed,Bachelor,36952,6,8,7,1,671,18503,60,Home Loan,No,1
CUST005665,36,Unemployed,Bachelor,108772,4,9,5,0,647,102986,12,Home Loan,No,1
CUST005666,24,Employed,Bachelor,67007,6,0,6,1,587,22543,72,Home Loan,No,0
CUST005667,50,Employed,Master,25212,3,15,5,0,655,43137,36,Business,Yes,0
CUST005668,50,Employed,Bachelor,39111,1,7,8,0,729,23650,36,Car Loan,No,0
CUST005669,21,Employed,PhD,62556,2,6,6,0,720,79865,12,Car Loan,No,0
CUST005670,58,Employed,High School,58921,3,4,5,0,649,79832,36,Business,No,0
CUST005671,71,Unemployed,Diploma,63828,5,0,4,2,658,21583,24,Business,No,0
CUST005672,42,Employed,Master,23318,2,13,8,0,726,48483,60,Business,No,0
CUST005673,34,Employed,Bachelor,57530,2,15,8,0,692,70120,72,Crypto-Backed,No,0
CUST005674,75,Student,Diploma,85624,2,20,10,0,714,13823,60,Home Loan,No,0
CUST005675,26,Employed,PhD,23095,4,9,2,0,584,32097,24,Car Loan,Yes,1
CUST005676,42,Self-Employed,Master,116985,1,26,6,0,622,6118,48,Business,Yes,0
CUST005677,44,Retired,High School,57817,2,5,8,0,676,64587,72,Car Loan,No,1
CUST005678,58,Self-Employed,Master,51785,1,11,5,1,664,44513,12,Education,No,0
CUST005679,46,Unemployed,Bachelor,30461,5,2,14,1,704,42560,48,Crypto-Backed,No,1
CUST005680,36,Student,Diploma,35652,1,15,7,0,670,17690,36,Business,Yes,0
CUST005681,30,Retired,Bachelor,40588,0,5,2,1,567,30452,48,Crypto-Backed,No,1
CUST005682,37,Employed,PhD,24030,1,0,6,2,578,11450,12,Education,Yes,1
CUST005683,29,Employed,Bachelor,41880,5,1,5,1,648,33562,36,Business,No,0
CUST005684,42,Employed,Master,31380,2,1,1,2,568,24280,48,Business,Yes,1
CUST005685,35,Retired,High School,68973,2,0,8,0,727,47391,60,Car Loan,No,0
CUST005686,24,Retired,Bachelor,20000,3,2,4,0,632,98739,24,Business,Yes,0
CUST005687,57,Retired,Diploma,43324,3,0,2,0,659,11681,48,Education,No,1
CUST005688,36,Self-Employed,High School,30216,5,8,4,0,677,72166,36,Home Loan,Yes,0
CUST005689,26,Employed,Bachelor,49086,1,1,5,0,536,42727,24,Business,No,0
CUST005690,39,Employed,Bachelor,159041,6,14,1,0,601,22515,72,Education,No,0
CUST005691,42,Employed,Bachelor,113219,3,0,1,0,611,28262,36,Crypto-Backed,Yes,1
CUST005692,21,Unemployed,Master,38273,5,39,5,0,634,10733,12,Education,No,0
CUST005693,45,Employed,Bachelor,44679,3,5,2,1,531,84392,60,Business,No,0
CUST005694,29,Employed,High School,32243,7,10,3,0,686,16298,36,Car Loan,No,0
CUST005695,62,Retired,Master,45459,0,0,8,0,685,32491,48,Education,Yes,1
CUST005696,48,Employed,High School,70832,6,2,4,0,634,37947,36,Crypto-Backed,No,0
CUST005697,37,Retired,Bachelor,25416,0,0,7,0,737,29034,36,Home Loan,No,1
CUST005698,33,Employed,High School,107296,3,24,3,1,600,19149,60,Business,Yes,0
CUST005699,40,Student,PhD,77436,2,5,7,2,653,13062,60,Business,No,0
CUST005700,49,Employed,Diploma,75769,1,0,8,1,634,21297,72,Home Loan,No,1
CUST005701,41,Employed,Bachelor,59351,15,8,3,1,610,39688,60,Business,No,1
CUST005702,39,Self-Employed,Bachelor,31200,8,2,6,1,637,25746,12,Crypto-Backed,No,1
CUST005703,42,Retired,High School,81312,1,7,4,2,560,19214,72,Home Loan,Yes,1
CUST005704,34,Employed,Bachelor,41778,1,0,6,0,721,32281,12,Crypto-Backed,Yes,0
CUST005705,37,Self-Employed,High School,21072,1,1,4,1,573,49189,60,Business,No,0
CUST005706,18,Student,Master,51010,6,7,1,0,588,10516,72,Car Loan,No,1
CUST005707,53,Employed,PhD,27460,1,15,2,0,634,14057,36,Education,Yes,0
CUST005708,45,Retired,Master,36223,1,0,5,2,572,20089,48,Business,No,0
CUST005709,32,Employed,Diploma,69797,2,0,7,0,716,19362,36,Education,Yes,0
CUST005710,64,Employed,High School,46174,1,6,8,1,643,17264,24,Education,No,0
CUST005711,43,Employed,High School,48111,6,10,4,0,602,8312,36,Business,Yes,0
CUST005712,29,Employed,Bachelor,87921,0,5,6,0,680,36234,24,Crypto-Backed,Yes,0
CUST005713,52,Employed,Bachelor,20000,7,38,6,1,671,41014,60,Business,Yes,1
CUST005714,46,Employed,Master,86029,2,5,8,0,698,31812,12,Home Loan,No,0
CUST005715,46,Employed,Bachelor,52772,2,0,4,0,631,13617,36,Car Loan,No,0
CUST005716,36,Self-Employed,PhD,47354,0,4,6,1,660,16183,48,Car Loan,No,1
CUST005717,47,Self-Employed,Bachelor,48104,1,3,4,0,632,24399,36,Business,Yes,0
CUST005718,38,Self-Employed,Bachelor,67500,2,9,6,0,633,16524,36,Car Loan,No,0
CUST005719,48,Employed,Diploma,81877,0,13,4,0,590,18364,72,Car Loan,No,1
CUST005720,19,Student,Diploma,43555,3,5,7,1,621,59310,48,Education,No,1
CUST005721,36,Employed,Bachelor,45840,4,0,3,1,575,15937,48,Home Loan,No,1
CUST005722,62,Employed,Bachelor,66467,1,0,5,0,630,64728,36,Education,Yes,1
CUST005723,32,Employed,Diploma,20000,2,3,9,0,701,45372,60,Car Loan,Yes,0
CUST005724,34,Unemployed,High School,46660,4,1,3,1,481,53585,36,Car Loan,No,1
CUST005725,36,Employed,Diploma,62883,0,5,6,2,574,33062,48,Education,No,1
CUST005726,27,Employed,High School,38305,1,14,6,0,709,41971,72,Business,Yes,1
CUST005727,18,Retired,Bachelor,32882,0,0,4,0,649,36633,48,Crypto-Backed,No,0
CUST005728,39,Employed,Diploma,45425,3,3,2,0,499,69587,24,Car Loan,No,1
CUST005729,43,Employed,Diploma,36590,9,2,1,3,460,11163,36,Crypto-Backed,No,1
CUST005730,41,Student,Bachelor,43354,3,6,10,0,694,13520,24,Business,Yes,0
CUST005731,40,Employed,Bachelor,38713,6,19,3,0,598,41128,36,Car Loan,No,1
CUST005732,42,Self-Employed,Bachelor,107025,4,1,4,1,640,23639,12,Education,Yes,0
CUST005733,54,Employed,Bachelor,27729,4,2,2,0,634,136400,72,Education,Yes,1
CUST005734,39,Employed,Bachelor,74413,1,0,4,0,671,37565,36,Business,Yes,0
CUST005735,35,Employed,Master,36548,2,4,6,0,634,12665,48,Business,No,0
CUST005736,38,Self-Employed,Bachelor,57693,0,16,1,0,638,10451,60,Car Loan,No,0
CUST005737,48,Employed,Bachelor,67745,3,5,2,1,565,21917,12,Education,No,1
CUST005738,58,Self-Employed,PhD,105366,3,2,7,0,642,24273,36,Car Loan,No,0
CUST005739,34,Student,High School,59662,6,14,3,1,620,31795,60,Business,Yes,1
